org_name,count
"Councilmember Jackie Goldberg, City Council of Los Angeles",4
Councilmember Jerry Duncan,4
Councilmember Larry Reid,4
Councilmember Luis Chavez,4
Councilmember Mike Karbassi,4
Councilmember Patricia Kernighan,4
Councilmember Paul Canepa,4
Councilmember Sophie Hahn,4
Councilmember Terry Taplin,4
Councilmember Xavier E. Campos,4
County Supervisor Dawn Ortiz-Legg,4
County Supervisor Jimmy Paulding,4
County of Contra Costa Honorable Daphne G. Sykes,4
County of Contra Costa Honorable Gary L. Moorhead,4
County of Contra Costa Honorable Laura Ellison,4
County of Contra Costa Honorable Roy O. Chernus,4
County of Kern Honorable Efren N. Iglesia,4
County of Kern Honorable Jacki C. Brown,4
County of Kern Honorable Kevin J. McCormick,4
County of Kern Honorable Theresa J. Canepa,4
County of Los Angeles Honorable Amy Yerkey,4
County of Los Angeles Honorable Beverly Bourne,4
County of Los Angeles Honorable Carrie A. Zepeda,4
County of Los Angeles Honorable Cheryl R. Mills,4
County of Los Angeles Honorable Colette M. Humphrey,4
County of Los Angeles Honorable Cynthia L. Ulfig,4
County of Los Angeles Honorable Dianna J. Gould-Saltman,4
County of Los Angeles Honorable Edward W. Hall,4
County of Los Angeles Honorable Elizabeth W. Johnson,4
County of Los Angeles Honorable Gerald Rosenberg,4
County of Los Angeles Honorable Gregory Keosian,4
County of Los Angeles Honorable Harry A. Staley,4
County of Los Angeles Honorable Joel M. Wallenstein,4
County of Los Angeles Honorable John Lonergan,4
County of Los Angeles Honorable Julia Scrogin,4
County of Los Angeles Honorable Lewis A. Davis,4
County of Los Angeles Honorable Mary Lou Villar,4
County of Los Angeles Honorable Matthew J. Gary,4
County of Los Angeles Honorable Rita Federman,4
County of Los Angeles Honorable Rob B. Villeza,4
County of Los Angeles Honorable Robert J. Schuit,4
County of Los Angeles Honorable Roger L. Lund,4
County of Los Angeles Honorable Shelly Torrealba,4
County of Los Angeles Honorable Steven G. Counelis,4
County of Los Angeles Honorable Thomas C. Falls,4
County of Los Angeles Honorable Thomas Rubinson,4
County of Los Angeles Honorable Timothy R. Walsh,4
County of Monterey Honorable John H. Ing,4
County of Orange Honorable Cara L. Beatty,4
County of Orange Honorable David I. Ashby,4
County of Orange Honorable Donald J. Currier,4
County of Orange Honorable Gary G. Gibson,4
County of Orange Honorable Joyce Allegro,4
County of Orange Honorable Raymonda B. Marquez,4
County of Orange Honorable Sarah J. Heidel,4
County of Riverside Honorable James L. Crandall,4
County of Sacramento Honorable Bert Glennon,4
County of Sacramento Honorable Maria Andrea Davalos,4
County of Sacramento Honorable Songhai Miguda-Armstead,4
County of Sacramento Honorable Stephanie George,4
County of San Bernardino Honorable Craig E. Arthur,4
County of San Diego Fourth District Supervisor Monica Montgomery Steppe,4
County of San Diego Honorable Allen J. Webster,4
County of San Luis Obispo Honorable Geanene Garcia-Yriarte,4
"County of Santa Cruz, Supervisor Neal Coonerty",4
County of Shasta Honorable Jeffrey G. Bennett,4
County of Shasta Honorable Maryanne G. Gilliard,4
"County of Siskiyou -Bill Overman, Supervisor, District 4",4
County of Sutter Honorable Ronald L. Bauer,4
County of Trinity Honorable Ray G. Jurado,4
County of Ventura Honorable Joy W. Markman,4
County of Ventura Honorable Steven D. Blades,4
"County of Ventura Supervisor, Linda Parks",4
"County of Ventura, Second District County Supervisor Linda Parks",4
County of Yuba Honorable Phillip L. Soto,4
"Cristina Carrizosa, Pomona City Councilmember, District Three",4
DR Evans Private Investigations,4
Dan Lungren,4
"Daniel Brotman, Councilmember, Glendale",4
Danielle Dailey,4
David Dolter (Alamo developer),4
"David Greene, Executive Director, First Amendment Project (ID purposes)",4
"David Hinig, Chief of Policy",4
"David Oro, Vice Mayor, American Canyon",4
"David Zito, Councilmember, Solana Beach",4
Dawn Murdock - City of Palos Verdes Estates Council Member,4
"Dean, Los Angeles",4
"Debora Fudge, Councilmember, Windsor",4
Delano Mayor Anthony Martinez,4
"Dennis A. Colucci, M.A., F.A.A.A",4
"Dennis P. Zine, Los Angeles City Council",4
"Dennis Rodoni, Board of Supervisors President, Marin County",4
"Dolores Huerta, Founder, United Farmworkers",4
"Donald G. Brown, Trinity Episcopal Cathedral",4
"Donna Chan, San Francisco",4
"Donna Colson, Mayor, Burlingame",4
"Donya Fernandez, Language Rights Attorney, Employment Law",4
Doug Haaland,4
"Dr. Christine Haller, UCSF",4
Dr. Sandra's Sanctuary,4
"Edward Eegg, Samtee",4
"Felipe Hernandez, Supervisor, Santa Cruz",4
Former Attorney General John Van de Kamp,4
"Franz E. Miller, Individual",4
Fred and Andrea Ransdell,4
"Freddy Puza, Councilmember, Culver City",4
Fresno Mayor Ashley Swearengin,4
"George Syrop, Councilmember, Hayward",4
"George Weiss, Councilmember, Laguna Beach",4
Goleta City Council Member Roger Aceves,4
Goleta City Council Member Tony Vallejo,4
Governor's bill . The Governor,4
"Herb J. Wesson, Jr., Los Angeles City Council",4
"Herbery Heyn, John Hancock Agent, Millbrae",4
"Holly Fujie, Women Lawyers Association of Los Angeles",4
"Hon. Coleen Jarvis and Hon. David Guzzetti, Chico City",4
"Hon. Daniel E. Lungren, California Attorney General",4
"Honorable Fortney ""Pete"" Stark, United States Congress",4
"Honorable Jackie Speier, Member of the United States Congress",4
Individual Letters (11),4
Individual Letters (34),4
Individual Pet Store Owners/Operators,4
Individuals (885),4
"Iris Lynch, Daly City",4
"Jack Shu, Councilmember, LA Mesa",4
Jackie Kinney,4
"James Breitling, Mayor Pro Tem, Upland",4
"Jane Y. Fong, Ph.D",4
"Jay Vandenburg, Councilmember, Galt",4
Jennie Bretschneider,4
"Jessie Lopez, Member, Santa Ana City Council",4
"Jill W. Macdonald, Councilmember, Solana Beach",4
"John Garamendi, Member of Congress",4
Johnson,4
"Joseph A. Santoro, Monrovia Chief of Police",4
"Joseph DeLucchi, San Francisco",4
"Juan Munoz-guevara, Councilmember, Lynwood",4
Judge Charles L. Patrick San Diego Municipal Court Judge,4
"Judge Kay Tsenin, San Francisco Superior Court",4
Judge Ladoris H. Cordell (Ret.),4
Judge Milliken,4
"Judge Ron Coen, Los Angeles Superior Court",4
"Kaia Eakin, Councilmember, Redwood City",4
"Keith Caldwell, Napa County Supervisor",4
Kern County Supervisor Michael J. Rubio,4
"Kern County Supervisor, Leticia Perez",4
"Konstantine Anthony, Member, Burbank City Council",4
L. Wallace Pate,4
L.Ac,4
Lancaster Mayor Roberts,4
Lausd Board Member Dr. Rocio Rivas,4
Lindsay,4
"Lisa Gillmor, Mayor",4
Lockyer,4
"Loretta Montgomery, Greenbrae",4
Los Angeles City Attorney and the Attorney General,4
Los Angeles City Council Member Paul Koretz,4
Los Angeles City Councilmember Greig Smith,4
Los Angeles City Councilwoman Jan Perry,4
Los Angeles City Councilwoman Janice Hahn,4
Los Angeles Councilmember Alex Padilla,4
Los Angeles County Supervisor Michael D. Antonovich,4
Los Angeles Mayoros Task Force on Gun Violence,4
"Los Angeles Unified School District, Board President Jose",4
Lynwood Councilmember José Luis Solache,4
"Major General Lehnert (Marines - Commander, Marine Corps)",4
"Mark Enmeier, Mayor Pro-tem, San Clemente",4
"Matt Haney, San Francisco Board of Supervisors",4
Mayor Brianne Zorn,4
Mayor Gary Capata,4
Mayor Jim Patterson,4
Mayor Kevin J. Lincoln II,4
Mayor Kevin McCarty,4
"Mayor Mary L. Manning, City of",4
Mayor Pro Tempore Ameal Moore,4
Mayor William Alexander,4
Menlo Park City Councilmember Betsy Nash,4
"Michael Mccorriston, Councilmember, Dublin",4
Mickey Rooney & Jan Rooney,4
"Monica Montgomery Steppe, Member, San Diego City Council",4
Mr. Clean Maintenance Systems,4
Multiple Individuals (488),4
"Nanette K. Gartrell, M.D",4
Numerous Citizens,4
Numerous Individual Certified Public Accountants,4
Numerous Insurance Agents and Brokers,4
Numerous spas,4
Oakland City Councilman Larry E. Reid,4
Oakland Mayor Libby Shaaf,4
"Oakland Vice Mayor Henry Chang, Jr",4
Office of Los Angeles Unified School District Board Vice President Nick Melvoin,4
Orange County Supervisor Tom Wilson,4
"Oscar De LA Torre, Councilmember, Santa Monica",4
"Otis Walker, San Joaquin County Probation Officer",4
"Otto Lee, District 3 Supervisor, Santa Clara County",4
"Paul Krekorian, Los Angeles City Council",4
Phil Angelides,4
"Presiding Judge, Fresno County Juvenile Courts",4
Private Citizen (1),4
Probation Officer,4
